OBJECTID,Animal_Lab_ID,Event,Date,LinkToTest,OpenLink,LinkToMre,LinkMoreOpen,Year,SpeciesNameEng,RegionEng,RegionHeb,SpeciesNameHeb,Species,SettlementHeb,SettlementEng,LocationNotSettlementEng,LocationNotSettlementHeb,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
492,A00391787,22.0,2020-09-28,https://www.gov.il/files/moag/pdf/A00391787.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00391787.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Golan,גליל גולן,תן,VIIA,נטועה,Netu'A,,,f6637d2d-7628-430c-b4cd-f6f0c2e1c2b7,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.328680933000044,33.064223594000055
491,A00387719,21.0,2020-08-09,https://www.gov.il/files/moag/pdf/A00387719.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00387719.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://archive.moag.gov.il/vet/Yechidot/VetBasade/Pirsumim/2020/Documents/mikra_sasa.pdf,"<a href=""https://archive.moag.gov.il/vet/Yechidot/VetBasade/Pirsumim/2020/Documents/mikra_sasa.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VIIA,סאסא,Sasa,,,81247bcb-2222-4069-bffe-3528a0dba11c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.39430422400005,33.02745485000003
490,A00385763,20.0,2020-07-15,https://www.gov.il/files/moag/pdf/A00385763.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00385763.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/liman-19-7-2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/liman-19-7-2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Maaravi,גליל מערבי,תן,VIIA,לימן,Liman,,,365f9cce-6962-4070-ac77-06072b44619e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.11018641000004,33.063371020000034
489,A00384848,19.0,2020-07-06,https://www.gov.il/files/moag/pdf/A00384848.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00384848.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/mikre_19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/mikre_19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Golan,גליל גולן,תן,VIIA,נאות מרדכי,Ne'Ot Mordekhay,,,7b9c95f6-9701-4d5b-a722-f36726e6c358,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.59629440500004,33.16085835900003
487,​A00381599,18.0,2020-06-02,https://www.gov.il/files/moag/pdf/A00381599.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00381599.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_pasuta.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_pasuta.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Cattle,Galil Maaravi,גליל מערבי,בקר,VII A,פסוטה,Fassuta,,,9c20e9ae-3818-4a58-a58c-72a9bd818c8f,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.308917535000035,33.04922573300007
486,A00380490,17.0,2020-05-18,https://www.gov.il/files/moag/pdf/A00380490.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00380490.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://archive.moag.gov.il/vet/Yechidot/VetBasade/Pirsumim/2020/Documents/kalevet_5-20.pdf,"<a href=""https://archive.moag.gov.il/vet/Yechidot/VetBasade/Pirsumim/2020/Documents/kalevet_5-20.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Cattle,Galil Golan,גליל גולן,בקר,VII A,כפר סאלד,Kefar Szold,,,058b90ec-e9ac-4843-87a9-463f55b1ed88,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65875734300005,33.19754736900006
485,A00379939,16.0,2020-05-12,https://www.gov.il/files/moag/pdf/A00379939.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00379939.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VII A,ברעם,Bar'Am,,,bd496acd-db4a-4f76-ae64-76e5c5e22aad,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.43429501600008,33.06041468300003
488,A00379317,15.0,2020-05-06,https://www.gov.il/files/moag/pdf/A00379317.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00379317.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/he/Departments/publications/reports/rabies-15,"<a href=""https://www.gov.il/he/Departments/publications/reports/rabies-15"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Maaravi,גליל מערבי,כלב,VII,סער,Sa'Ar,,,ead15db1-2d73-4d73-880c-bec6f77237c5,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.10869816700006,33.02943815700007
484,A00378866,14.0,2020-05-04,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/A00378866.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00378866.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Golan,גליל גולן,תן,VII A,יראון,Yir'On,,,73caa551-2dfd-4dcf-be36-911011a1cc6c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.45392772800005,33.07831370900004
483,A00378364,13.0,2020-04-26,https://www.gov.il/files/moag/pdf/A00378364.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00378364.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,פסוטה,Fassuta,,,8172de91-876b-4b8d-a4e3-2946ede871bd,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.31038259400003,33.049095700000066
482,A00377910,12.0,2020-04-20,https://www.gov.il/files/moag/pdf/A00377910.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00377910.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/he/Departments/publications/reports/rabies-5-10-13,"<a href=""https://www.gov.il/he/Departments/publications/reports/rabies-5-10-13"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,פקיעין (בוקייעה),Peqi'In (Buqei'A),,,52f8dcef-f0af-48ed-b6b0-0c5675f169b6,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33439081500006,32.97767883800003
481,A00377285,11.0,2020-04-04,https://www.gov.il/files/moag/pdf/A00377285.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00377285.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/he/Departments/publications/reports/rabies-5-10-13,"<a href=""https://www.gov.il/he/Departments/publications/reports/rabies-5-10-13"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VII A,ע'ג'ר,Ghajar,,,467bafe1-dd23-401c-a05c-ab407203e96f,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.623083189000056,33.27161581400003
480,A00376690,10.0,2020-03-25,https://www.gov.il/files/moag/pdf/A00376690.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00376690.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_5-10-13.aspx,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_5-10-13.aspx"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Cattle,Galil Golan,גליל גולן,בקר,VIIA,עלמה,Alma,,,3af6e0d0-150f-45d8-ad7d-648931ef3464,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50038637200004,33.05190280900007
479,A00375047​,9.0,2020-03-04,https://www.gov.il/files/moag/pdf/A00375047.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00375047.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/9-2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/9-2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VII A,שמיר,Shamir,,,e0fa31c3-9b67-475d-8275-44d09e11b24c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.66045801700005,33.16600403100006
478,A00374371​​​​​​,8.0,2020-02-25,https://www.gov.il/files/moag/pdf/A00374371.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00374371.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet-27-2-2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet-27-2-2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Maaravi,גליל מערבי,כלב,VII A,פסוטה,Fassuta,,,899324c2-ac43-4c84-9f15-b33f8a1fcc70,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.31038259400003,33.049095700000066
477,A00374265,7.0,2020-02-24,https://www.gov.il/BlobFolder/reports/rabis_no7_24_01_2025/he/rabies-in-alma-number-7-date-2-2-2025.pdf,"<a href=""https://www.gov.il/BlobFolder/reports/rabis_no7_24_01_2025/he/rabies-in-alma-number-7-date-2-2-2025.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_26-2-2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_26-2-2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VII A,עלמה,Alma,,,a776a8f8-26a4-4784-acc1-1ab742014e89,2024-11-24 08:29:11.801000,omerba,2025-02-03 08:42:38.204000,vet1,35.49952163000006,33.05262042000004
547,A00373420,6.0,2020-02-18,https://www.gov.il/files/moag/pdf/kalevet_19.2.20.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_19.2.20.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/A00373420.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00373420.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VIIA,רמות נפתלי,Ramot Naftali,,,a13885db-8dbf-4154-91b1-ee5f7b9bd7b3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.552309593000075,33.10212098400007
476,​A00373369​,5.0,2020-02-15,https://www.gov.il/files/moag/pdf/A00373369.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00373369.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Cattle,Galil Golan,גליל גולן,בקר,VII A,שניר,Senir,,,e42a20ff-3125-4480-a407-d8b7683e4061,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.67683679500004,33.24053414600007
475,A00372352,4.0,2020-02-04,https://www.gov.il/files/moag/pdf/A00372352.PDF,"<a href=""https://www.gov.il/files/moag/pdf/A00372352.PDF"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_4_2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_4_2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Dog,Galil Golan,גליל גולן,כלב,VII A,בית הלל,Bet Hillel,,,d7a220a9-0429-4455-9186-3e8d981821c4,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.607212368000035,33.18806683500003
474,A00370589,2.0,2020-01-18,https://www.gov.il/files/moag/pdf/A00370589.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00370589.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_2_19-1-2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_2_19-1-2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Golan,גליל גולן,תן,VII A,יפתח,Yiftah,,,1f15131f-2ae6-4a96-b709-7b5e6b55d867,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.55241693500005,33.12816703100003
473,A00369624,1.0,2020-01-07,https://www.gov.il/files/moag/pdf/A00369624.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00369624.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_1_2020.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_1_2020.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2020,Jackal,Galil Golan,גליל גולן,תן,VII A,דישון,Dishon,,,cc8b08d9-3776-482e-b21e-cdd1c70c8340,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.51721192900004,33.082480359000044
472,A00368842,17.0,2019-12-25,https://www.gov.il/files/moag/pdf/A00368842.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00368842.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,חצור הגלילית,Hazor Hagelilit,,,91d6dc30-b482-41b6-99e4-d3a7a33d70e3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.543794201000026,32.98152098300005
471,A00367891,16.0,2019-12-15,https://www.gov.il/files/moag/pdf/A00367891.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00367891.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_16_16-12-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_16_16-12-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,מרגליות,Margaliyyot,,,eef00227-7ce0-4675-a7f6-87bc2ab413d3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.545008135000046,33.21726382500003
470,A00366736,15.0,2019-11-27,https://www.gov.il/files/moag/pdf/A00366736.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00366736.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/mikre_15_2019.pdf,"<a href=""https://www.gov.il/files/moag/pdf/mikre_15_2019.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,דן,Dan,,,1437674f-6654-42dd-b26b-f36cdf9490ae,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65242737700004,33.242308603000026
469,A00364579​,14.0,2019-11-02,https://www.gov.il/files/moag/pdf/A00364579.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00364579.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_3.11.19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_3.11.19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Galil Golan,גליל גולן,כלב,I,מג'דל שמס,Majdal Shams,,,f22f6d3e-80e8-4a67-bc52-6c8c760e57dc,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.770288479000044,33.26963727000003
468,A00363355,13.0,2019-10-22,https://www.gov.il/files/moag/pdf/A00363355.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00363355.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Galil Golan,גליל גולן,כלב,VII A,משגב עם,Misgav Am,,,206bf423-61d3-4dd2-8d23-07a1a1e886ba,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.54962967900008,33.247583457000076
467,​A00362990,12.0,2019-10-15,https://www.gov.il/files/moag/pdf/A00362990.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00362990.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,הגושרים,Hagosherim,,,16a2180d-ed77-4443-9eeb-5852cde66589,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.62580956100004,33.22299471300005
466,A00362801,11.0,2019-10-09,https://www.gov.il/files/moag/pdf/A00362801.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00362801.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_11_10-10-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_11_10-10-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,קריית שמונה,Qiryat Shemona,,,76fb1fbf-be5b-4cc2-b502-68c9afdae4b8,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.57145785400007,33.21060102700005
465,A00358971,10.0,2019-08-20,https://www.gov.il/files/moag/pdf/A00358971.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00358971.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_10_21-8-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_10_21-8-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Galil Golan,גליל גולן,כלב,VII A,קריית שמונה,Qiryat Shemona,,,525e1759-b3a1-4c25-96ae-b6541c2fa5b3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.574633590000076,33.21060102700005
464,A00357826,9.0,2019-08-06,https://www.gov.il/files/moag/pdf/7.8.15.pdf,"<a href=""https://www.gov.il/files/moag/pdf/7.8.15.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Galil Golan,גליל גולן,כלב,VII A,יובל,Yuval,,,0f12e4cb-bbef-41d3-8e61-94f8780f1d29,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.597901372000024,33.24738785300008
462,A00355389,8.0,2019-07-10,https://www.gov.il/files/moag/pdf/A00355389.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00355389.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_14-7-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_14-7-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Amakim,עמקים,כלב,VII A,טורעאן,Tur'An,,,2f826ae0-79f1-4224-980a-fbef2a82bda3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.372840706000034,32.77618441200008
461,A00347252,7.0,2019-04-03,https://www.gov.il/files/moag/pdf/A00347252.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00347252.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Galil Golan,גליל גולן,כלב,VII B,כפר כמא,Kafar Kama,,,91a637df-87af-4acf-9218-bcc62d8c996f,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.44035314400003,32.723371635000035
463,A00344755,6.0,2019-03-06,https://www.gov.il/files/moag/pdf/A00344755.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00344755.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_neve_eitan-10-3-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_neve_eitan-10-3-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Amakim,עמקים,תן,VII B,נווה איתן,Newe Etan,,,e1a92285-3cdd-4647-b6fe-26f5addb7bf8,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.532658189000074,32.49252367300005
460,A00343532,5.0,2019-02-24,https://www.gov.il/files/moag/pdf/A00343532.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00343532.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/mikre_kalevet_gan_ner-25-2-19.pdf,"<a href=""https://www.gov.il/files/moag/pdf/mikre_kalevet_gan_ner-25-2-19.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Amakim,עמקים,כלב,VII A,גן נר,Gan Ner,,,a773479b-d820-4ec5-9bf7-0ae3e429f7ee,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.337145070000076,32.53237907700003
458,A00339385,3.0,2019-01-13,https://www.gov.il/files/moag/pdf/A00339385.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00339385.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_3_4_2019.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_3_4_2019.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Hasharon,השרון,כלב,VII B,דאלית אל-כרמל,Daliyat Al-Karmel,,,c9247928-4bc8-4c6b-92f1-454045c2a5e9,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.04546647800004,32.69541312100006
459,A00339387,4.0,2019-01-13,https://www.gov.il/files/moag/pdf/A00339387.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00339387.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_3_4_2019.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_3_4_2019.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Jackal,Galil Golan,גליל גולן,תן,VII A,יפתח,Yiftah,,,ba11ec46-7cf0-4a45-aca2-84ba45a9c551,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.55181612000007,33.128742060000036
457,A00339149,2.0,2019-01-12,https://www.gov.il/files/moag/pdf/A00339149.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00339149.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_1-2_2019.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_1-2_2019.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Hasharon,השרון,כלב,VII B,עספיא,Isifya,,,6f80464d-c5ff-407c-a41e-101c2219d210,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.06527179700004,32.71624157300005
456,A00339080,1.0,2019-01-09,https://www.gov.il/files/moag/pdf/A00339080.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00339080.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_1-2_2019.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_1-2_2019.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2019,Dog,Hasharon,השרון,כלב,VII B,דאלית אל-כרמל,Daliyat Al-Karmel,,,195b116a-705d-46c1-a006-663aba741823,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.043674751000026,32.695286414000066
455,A00336706,60.0,2018-12-11,https://www.gov.il/files/moag/pdf/kelevet_60-2018.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kelevet_60-2018.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2018,Jackal,Galil Golan,גליל גולן,תן,VII A,דן,Dan,,,c13d0c0e-91c3-4c0b-867b-37dd7daaea27,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65091053300006,33.241212252000025
453,A00333805,59.0,2018-11-05,https://www.gov.il/files/moag/pdf/A00313444.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00313444.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",https://www.gov.il/files/moag/pdf/kalevet_mikre_59-18.pdf,"<a href=""https://www.gov.il/files/moag/pdf/kalevet_mikre_59-18.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",2018,Jackal,Galil Golan,גליל גולן,תן,VII A,דן,Dan,,,da393903-1ea4-4039-8585-1cd64ad1c3b0,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65212472600007,33.23987064800008
451,A00330739,57.0,2018-10-02,https://archive.moag.gov.il/vet/Yechidot/Machon/maabada_kalevet/airueim%20kalevet/SiteAssets/Lists/2018/TABLE/A00330739.pdf,"<a href=""https://archive.moag.gov.il/vet/Yechidot/Machon/maabada_kalevet/airueim%20kalevet/SiteAssets/Lists/2018/TABLE/A00330739.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2018,Jackal,Amakim,עמקים,תן,VII B,ניר דוד (תל עמל),Nir Dawid (Tel Amal),,,e88e07c3-dc27-41a5-b7cf-69f504a7f418,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.456401854000035,32.504209830000036
452,A00330566,56.0,2018-09-26,https://archive.moag.gov.il/vet/Yechidot/Machon/maabada_kalevet/airueim%20kalevet/SiteAssets/Lists/2018/TABLE/A00330566.pdf,"<a href=""https://archive.moag.gov.il/vet/Yechidot/Machon/maabada_kalevet/airueim%20kalevet/SiteAssets/Lists/2018/TABLE/A00330566.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2018,Jackal,Amakim,עמקים,תן,VII B,ניר דוד (תל עמל),Nir Dawid (Tel Amal),,,89c8bb78-0a22-4a71-b92b-6a75a449985a,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.456401854000035,32.504209830000036
450,A00327125,55.0,2018-08-07,https://www.gov.il/files/moag/pdf/A00327125.pdf,"<a href=""https://www.gov.il/files/moag/pdf/A00327125.pdf"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2018,Jackal,Galil Golan,גליל גולן,תן,VII B,תל קציר,Tel Qazir,,,841d5f09-7f2e-4fdd-b74d-9552fb610fad,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.61694360900003,32.705770880000046
