Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Species,Event_id,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2012,Jul-Dec 2012,Americas,Ecuador,"Sucumbios","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Ecuador,"Sucumbios","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,65,Animal,2,-,-,2,150
2012,Jul-Dec 2012,Americas,Ecuador,"Zamora Chinchipe","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Ecuador,"Zamora Chinchipe","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,32,Animal,3,-,-,3,289
2012,Jul-Dec 2012,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,7,0,0,7,0
2012,Jul-Dec 2012,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,El Salvador,"El Salvador","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,-,Animal,2,0,0,2,0
2012,Jul-Dec 2012,Americas,Guatemala,"Alta Verapaz","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Alta Verapaz","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,47,Animal,5,0,0,5,42
2012,Jul-Dec 2012,Americas,Guatemala,"Alta Verapaz","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Guatemala,"Baja Verapaz","Rabies virus (Inf. with)","",Both animal categories,"",-,-,18,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Baja Verapaz","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,65,Animal,7,0,0,7,58
2012,Jul-Dec 2012,Americas,Guatemala,"Baja Verapaz","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,13,Animal,10,0,0,10,3
2012,Jul-Dec 2012,Americas,Guatemala,"Baja Verapaz","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Guatemala,"Guatemala","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Guatemala","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,2,Animal,2,0,0,2,0
2012,Jul-Dec 2012,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,32,Animal,3,0,0,3,29
2012,Jul-Dec 2012,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Guatemala,"Huehuetenango","Rabies virus (Inf. with)","",Wild,"Vampire bat",-,-,-,-,Animal,2,0,0,2,0
2012,Jul-Dec 2012,Americas,Guatemala,"Jalapa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Jalapa","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Guatemala,"Peten","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Peten","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,250,Animal,5,0,0,5,245
2012,Jul-Dec 2012,Americas,Guatemala,"Quezaltenango","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Quezaltenango","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,1,0,0,1,3
2012,Jul-Dec 2012,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,12,Animal,1,0,0,1,11
2012,Jul-Dec 2012,Americas,Guatemala,"Quiche","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,4,0,0,4,3
2012,Jul-Dec 2012,Americas,Guatemala,"Retalhuleu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Retalhuleu","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Guatemala,"Solola","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Solola","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,5,Animal,1,0,0,1,4
2012,Jul-Dec 2012,Americas,Guatemala,"Zacapa","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Guatemala,"Zacapa","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,15,Animal,1,0,0,1,14
2012,Jul-Dec 2012,Americas,Haiti,"Haiti","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Haiti,"Haiti","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,500,Animal,4,0,0,4,0
2012,Jul-Dec 2012,Americas,Honduras,"Cortes","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Honduras,"Cortes","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,3,Animal,5,5,0,0,-
2012,Jul-Dec 2012,Americas,Honduras,"Yoro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Honduras,"Yoro","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,4,Animal,3,4,0,0,-
2012,Jul-Dec 2012,Americas,Mexico,"Campeche","Rabies virus (Inf. with)","",Both animal categories,"",-,-,13,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Campeche","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1108,Animal,11,0,0,11,0
2012,Jul-Dec 2012,Americas,Mexico,"Campeche","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,26,Animal,26,0,0,26,0
2012,Jul-Dec 2012,Americas,Mexico,"Campeche","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,100,Animal,4,0,0,4,0
2012,Jul-Dec 2012,Americas,Mexico,"Chiapas","Rabies virus (Inf. with)","",Both animal categories,"",-,-,15,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Chiapas","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1980,Animal,40,0,0,40,0
2012,Jul-Dec 2012,Americas,Mexico,"Colima","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Colima","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,216,Animal,4,0,0,4,0
2012,Jul-Dec 2012,Americas,Mexico,"Guanajuato","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Guanajuato","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,38,Animal,5,0,0,5,0
2012,Jul-Dec 2012,Americas,Mexico,"Guerrero","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Guerrero","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,53,Animal,8,0,0,8,0
2012,Jul-Dec 2012,Americas,Mexico,"Hidalgo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Hidalgo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,55,Animal,12,0,0,12,0
2012,Jul-Dec 2012,Americas,Mexico,"Mexico","Rabies virus (Inf. with)","",Both animal categories,"",-,-,11,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Mexico","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,249,Animal,11,0,0,11,0
2012,Jul-Dec 2012,Americas,Mexico,"Michoacan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Michoacan","Rabies virus (Inf. with)","",Wild,"Vampire bat",-,-,-,7,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Mexico,"Morelos","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Morelos","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,59,Animal,6,0,0,6,0
2012,Jul-Dec 2012,Americas,Mexico,"Nayarit","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Nayarit","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,89,Animal,4,0,0,4,0
2012,Jul-Dec 2012,Americas,Mexico,"Puebla","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Puebla","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,386,Animal,16,0,0,16,0
2012,Jul-Dec 2012,Americas,Mexico,"Queretaro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Queretaro","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,582,Animal,21,0,0,21,0
2012,Jul-Dec 2012,Americas,Mexico,"Quintana Roo","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Quintana Roo","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,115,Animal,5,0,0,5,0
2012,Jul-Dec 2012,Americas,Mexico,"San Luis Potosi","Rabies virus (Inf. with)","",Both animal categories,"",-,-,16,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"San Luis Potosi","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,163,Animal,27,0,0,27,0
2012,Jul-Dec 2012,Americas,Mexico,"San Luis Potosi","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Mexico,"Sonora","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Sonora","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Mexico,"Tabasco","Rabies virus (Inf. with)","",Both animal categories,"",-,-,12,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Tabasco","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,780,Animal,12,0,0,12,0
2012,Jul-Dec 2012,Americas,Mexico,"Tamaulipas","Rabies virus (Inf. with)","",Both animal categories,"",-,-,22,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Tamaulipas","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1106,Animal,23,0,0,23,0
2012,Jul-Dec 2012,Americas,Mexico,"Veracruz","Rabies virus (Inf. with)","",Both animal categories,"",-,-,14,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Veracruz","Rabies virus (Inf. with)","",Domestic,"Buffaloes",-,-,-,400,Animal,4,0,0,4,0
2012,Jul-Dec 2012,Americas,Mexico,"Veracruz","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,514,Animal,78,0,0,78,0
2012,Jul-Dec 2012,Americas,Mexico,"Veracruz","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,7,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Mexico,"Yucatan","Rabies virus (Inf. with)","",Both animal categories,"",-,-,27,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Yucatan","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1378,Animal,28,0,0,28,0
2012,Jul-Dec 2012,Americas,Mexico,"Yucatan","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,147,Animal,6,0,0,6,0
2012,Jul-Dec 2012,Americas,Mexico,"Zacatecas","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Mexico,"Zacatecas","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,11,Animal,2,0,0,2,0
2012,Jul-Dec 2012,Americas,Nicaragua,"Chontales","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Nicaragua,"Chontales","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,93,Animal,3,0,0,3,0
2012,Jul-Dec 2012,Americas,Nicaragua,"Jinotega","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Nicaragua,"Jinotega","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,29,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Panama,"Bocas Del Toro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Panama,"Bocas Del Toro","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,13,Animal,1,0,0,1,13
2012,Jul-Dec 2012,Americas,Panama,"Panamá","Rabies virus (Inf. with)","",Both animal categories,"",-,-,4,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Panama,"Panamá","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,631,Animal,4,0,0,4,631
2012,Jul-Dec 2012,Americas,Paraguay,"Alto Paraguay","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Alto Paraguay","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1777,Animal,2,-,-,2,2889
2012,Jul-Dec 2012,Americas,Paraguay,"Caaguazu","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Caaguazu","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,767,Animal,2,-,-,2,3161
2012,Jul-Dec 2012,Americas,Paraguay,"Central","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Central","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,111,Animal,1,-,-,1,522
2012,Jul-Dec 2012,Americas,Paraguay,"Concepcion","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Concepcion","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,485,Animal,2,-,-,2,825
2012,Jul-Dec 2012,Americas,Paraguay,"Cordillera","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Cordillera","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,85,Animal,1,-,-,1,382
2012,Jul-Dec 2012,Americas,Paraguay,"Guaira","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Guaira","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,71,Animal,1,-,-,1,432
2012,Jul-Dec 2012,Americas,Paraguay,"Itapua","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Itapua","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,990,Animal,2,-,-,2,6940
2012,Jul-Dec 2012,Americas,Paraguay,"Presidente Hayes","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"Presidente Hayes","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,812,Animal,1,-,-,1,1325
2012,Jul-Dec 2012,Americas,Paraguay,"San Pedro","Rabies virus (Inf. with)","",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Paraguay,"San Pedro","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,1246,Animal,3,-,-,3,1747
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Both animal categories,"",-,-,17,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,119,Animal,15,0,0,15,650
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,5,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,31,Animal,0,0,0,0,0
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,8,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Peru,"Apurimac","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,20,Animal,0,0,0,0,0
2012,Jul-Dec 2012,Americas,Peru,"Ayacucho","Rabies virus (Inf. with)","",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Ayacucho","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,14,Animal,3,0,0,3,848
2012,Jul-Dec 2012,Americas,Peru,"Ayacucho","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,64,Animal,4,0,0,4,856
2012,Jul-Dec 2012,Americas,Peru,"Cajamarca","Rabies virus (Inf. with)","",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Cajamarca","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,152,Animal,7,0,0,7,1822
2012,Jul-Dec 2012,Americas,Peru,"Cusco","Rabies virus (Inf. with)","",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Cusco","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,46,Animal,3,0,0,3,3611
2012,Jul-Dec 2012,Americas,Peru,"Huanuco","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Huanuco","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,140,Animal,1,0,0,1,2723
2012,Jul-Dec 2012,Americas,Peru,"Loreto","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"Loreto","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,21,Animal,3,0,0,3,50
2012,Jul-Dec 2012,Americas,Peru,"San Martin","Rabies virus (Inf. with)","",Both animal categories,"",-,-,10,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Peru,"San Martin","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,334,Animal,18,0,0,17,0
2012,Jul-Dec 2012,Americas,Peru,"San Martin","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,6,Animal,0,0,0,0,0
2012,Jul-Dec 2012,Americas,Peru,"San Martin","Rabies virus (Inf. with)","",Domestic,"Swine",-,-,-,11,Animal,0,0,0,0,0
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,"Trinidad and Tobago","Rabies virus (Inf. with)","",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,"Trinidad and Tobago","Rabies virus (Inf. with)","",Domestic,"Buffaloes",-,-,-,-,Animal,-,0,0,0,9
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,"Trinidad and Tobago","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,-,Animal,-,-,-,1,498
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,"Trinidad and Tobago","Rabies virus (Inf. with)","",Domestic,"Goats",-,-,-,-,Animal,-,0,-,-,56
2012,Jul-Dec 2012,Americas,Trinidad and Tobago,"Trinidad and Tobago","Rabies virus (Inf. with)","",Domestic,"Sheep",-,-,-,-,Animal,-,-,-,-,19
2012,Jul-Dec 2012,Americas,Venezuela,"Cojedes","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Venezuela,"Cojedes","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,1130,Animal,1,0,0,1,0
2012,Jul-Dec 2012,Americas,Venezuela,"Guarico","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Venezuela,"Guarico","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,223,Animal,2,0,0,2,0
2012,Jul-Dec 2012,Americas,Venezuela,"Lara","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,6,-,-,-,-,-,-,-
2012,Jul-Dec 2012,Americas,Venezuela,"Lara","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,125,Animal,8,0,0,8,0
2012,Jul-Dec 2012,Americas,Venezuela,"Lara","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,152,Animal,8,0,0,8,0
2012,Jul-Dec 2012,Americas,Venezuela,"Lara","Rabies virus (Inf. with)","RABV",Domestic,"Sheep/goats (mixed herd)",-,-,-,220,Animal,11,0,0,11,0
2013,Jan-Jun 2013,Americas,Argentina,"Buenos Aires","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,2,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Buenos Aires","Rabies virus (Inf. with)","RABV",Wild,"Brazilian free-tailed bat",-,-,-,-,Animal,2,-,-,2,-
2013,Jan-Jun 2013,Americas,Argentina,"Chaco","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,7,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Chaco","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,2837,Animal,11,-,-,11,-
2013,Jan-Jun 2013,Americas,Argentina,"Chaco","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,67,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Chaco","Rabies virus (Inf. with)","RABV",Domestic,"Sheep/goats (mixed herd)",-,-,-,11,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Chaco","Rabies virus (Inf. with)","RABV",Domestic,"Swine",-,-,-,73,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Corrientes","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,5,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Corrientes","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,4414,Animal,14,-,-,14,-
2013,Jan-Jun 2013,Americas,Argentina,"Corrientes","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,174,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Corrientes","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,1086,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,3,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,354,Animal,2,-,-,2,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Dogs",-,-,-,5,Animal,1,-,-,1,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,17,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Sheep",-,-,-,1,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Sheep/goats (mixed herd)",-,-,-,38,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Formosa","Rabies virus (Inf. with)","RABV",Domestic,"Swine",-,-,-,10,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Misiones","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Misiones","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,1829,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Argentina,"Misiones","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,47,Animal,2,-,-,2,-
2013,Jan-Jun 2013,Americas,Argentina,"Salta","Rabies virus (Inf. with)","RABV",Both animal categories,"",-,-,1,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Argentina,"Salta","Rabies virus (Inf. with)","RABV",Domestic,"Cattle",-,-,-,497,Animal,16,-,-,16,-
2013,Jan-Jun 2013,Americas,Argentina,"Salta","Rabies virus (Inf. with)","RABV",Domestic,"Equidae",-,-,-,18,Animal,0,-,-,0,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Both animal categories,"",-,-,83,-,-,-,-,-,-,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Domestic,"Cats",-,-,-,1406,Animal,10,-,0,10,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Domestic,"Cattle",-,-,-,4126,Animal,45,-,0,45,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Domestic,"Dogs",-,-,-,5554,Animal,81,-,0,81,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Domestic,"Equidae",-,-,-,7,Animal,1,-,0,1,-
2013,Jan-Jun 2013,Americas,Bolivia,"Bolivia","Rabies virus (Inf. with)","",Wild,"South American Coati",-,-,-,-,Animal,1,-,0,1,-
